0.0527343750, 0.0148925781, 0.8981933594,-3.6183207035, -1.4198473692, -2.0458016396
0.0566406250, 0.0083007813, 0.8786621094,-4.2213740349, -2.0229008198, -2.2595419884
0.0527343750, 0.0134277344, 0.8645019531,-4.0152673721, -1.9923664331, -2.4122138023
0.0610351562, 0.0083007813, 0.8649902344,-4.0229005814, -1.6488549709, -2.5877861977
0.0642089844, 0.0112304688, 0.8691406250,-3.8931298256, -1.1526718140, -2.4809160233
0.0646972656, 0.0083007813, 0.8669433594,-3.5267176628, -1.0610686541, -2.2671756744
0.0673828125, 0.0083007813, 0.8823242188,-3.5038168430, -0.5877862573, -2.0839693546
0.0795898438, 0.0063476562, 0.8889160156,-3.6412212849, -0.1221374050, -1.7175573111
0.0649414063, 0.0053710937, 0.8994140625,-3.7633588314, -0.6641221642, -1.1832060814
0.0732421875, 0.0078125000, 0.9074707031,-3.9465649128, -0.5190839767, -1.2977099419
0.0634765625, 0.0073242187, 0.8923339844,-4.0076336861, 0.2290076315, -1.1450381279
0.0661621094, 0.0051269531, 0.8793945313,-4.0763359070, 0.2977099121, -0.9083969593
0.0666503906, 0.0058593750, 0.8681640625,-3.6946563721, 1.0763359070, -0.6488549709
0.0632324219, -0.0017089844, 0.8647460938,-3.6641221046, 1.0992366076, -0.4503816664
0.0590820312, 0.0080566406, 0.8649902344,-3.3129770756, 1.6335878372, -0.8778625727
0.0563964844, 0.0087890625, 0.8703613281,-3.9847328663, 0.6564885378, -1.0152671337
0.0473632812, 0.0095214844, 0.8693847656,-4.1984734535, 0.1984732896, -1.3511450291
0.0593261719, 0.0112304688, 0.8759765625,-3.8320610523, -1.0763359070, -2.2442748547
0.0620117187, 0.0122070313, 0.8647460938,-3.2900762558, -0.9923664331, -2.3893129826
0.0634765625, -0.0007324219, 0.8652343750,-2.4427480698, -2.2824428082, -4.2061066628
0.0571289062, 0.0000000000, 0.8676757813,-3.4885497093, -0.0076335878, -0.8015267253
0.0583496094, 0.0026855469, 0.8793945313,-3.3816792965, -0.4732824564, -2.7938930988
0.0600585937, 0.0097656250, 0.8576660156,-3.5419847965, -0.8549618125, -3.1374046803
0.0661621094, 0.0019531250, 0.8586425781,-2.9236640930, -2.0839693546, -4.3969464302
0.0625000000, 0.0053710937, 0.8808593750,-3.6564886570, -0.0534351133, -2.6106870174
0.0637207031, 0.0056152344, 0.8728027344,-3.5725190639, -1.3664121628, -2.7328243256
0.0715332031, 0.0051269531, 0.8706054688,-3.1450381279, -1.8320610523, -3.0381679535
0.0698242188, 0.0046386719, 0.8862304688,-3.0992367268, -2.0076336861, -2.2137403488
0.0595703125, 0.0056152344, 0.8850097656,-3.3816792965, -1.8320610523, -1.6412214041
0.0571289062, -0.0012207031, 0.8769531250,-3.0687022209, -2.7709922791, -1.7404580116
0.0541992187, 0.0051269531, 0.8720703125,-3.6335878372, -1.5954198837, -1.7786259651
0.0605468750, 0.0053710937, 0.8818359375,-3.4961831570, -0.8015267253, -2.4351146221
0.0686035156, 0.0048828125, 0.8847656250,-3.5648853779, -0.4809160233, -2.3053436279
0.0678710938, -0.0014648437, 0.8813476563,-3.3129770756, 0.0381679386, -2.3435113430
0.0615234375, 0.0024414063, 0.8801269531,-3.0229008198, -0.2900763452, -2.1679389477
0.0654296875, 0.0114746094, 0.8759765625,-2.8320610523, -1.2824426889, -2.4961831570
0.0622558594, 0.0009765625, 0.8811035156,-2.5648853779, -2.0763359070, -2.6412212849
0.0891113281, -0.0043945312, 0.9003906250,-1.7938930988, 1.4427480698, -3.3511450291
0.0549316406, 0.0007324219, 0.8964843750,-2.6870229244, -0.8015267253, -1.6183205843
0.0551757812, -0.0366210937, 0.9001464844,-3.5725190639, 0.4045801461, -0.3969465792
0.0463867187, 0.0307617187, 0.8601074219,-2.2977099419, -4.2061066628, -4.5496182442
0.0410156250, -0.0019531250, 0.8925781250,-3.8167939186, -2.0916030407, -2.2595419884
0.0605468750, 0.0092773438, 0.8786621094,-3.2213740349, -2.8320610523, -3.4045801163
0.0678710938, 0.0134277344, 0.8762207031,-3.1221373081, -1.0610686541, -3.4656488895
0.0654296875, 0.0039062500, 0.8950195313,-3.4503817558, 0.9236640930, -3.6488549709
0.0568847656, -0.0007324219, 0.8876953125,-3.7099237442, 0.5496183038, -3.4732823372
0.0642089844, 0.0061035156, 0.8830566406,-3.6641221046, -1.2366411686, -5.4198474884
0.0800781250, 0.0029296875, 0.8801269531,-4.1908397675, 0.0152671756, -3.0076336861
0.0808105469, 0.0063476562, 0.8654785156,-3.3129770756, -1.0076335669, -3.1068701744
0.0820312500, 0.0017089844, 0.8740234375,-2.8015267849, -1.0000000000, -2.7557251453
0.0808105469, 0.0024414063, 0.8605957031,-3.0000000000, 0.2519083917, -1.4274809361
0.0754394531, 0.0073242187, 0.8618164063,-2.5038168430, -0.0381679386, -1.3511450291
0.0671386719, 0.0039062500, 0.8681640625,-2.1755726337, -0.2748091519, -1.0839694738
0.0588378906, 0.0078125000, 0.8698730469,-2.5190839767, -0.2671755850, -0.9923664331
0.0559082031, 0.0075683594, 0.8679199219,-2.3511450291, -0.1679389328, -1.2748091221
0.0588378906, 0.0087890625, 0.8603515625,-2.1832060814, -0.4198473394, -1.5190839767
0.0617675781, 0.0048828125, 0.8796386719,-2.4961831570, -0.4351145029, -1.4732824564
0.0585937500, 0.0161132813, 0.8786621094,-2.6793892384, -0.2366412282, -1.7328244448
0.0566406250, 0.0068359375, 0.8901367188,-2.6335878372, -0.1755725145, -1.9007633924
0.0668945313, 0.0056152344, 0.8791503906,-2.8931298256, -0.0687022880, -1.6870229244
0.0673828125, -0.0024414063, 0.8754882813,-3.0229008198, 0.0076335878, -1.4732824564
0.0625000000, 0.0097656250, 0.8845214844,-2.8015267849, -0.0992366448, -1.7328244448
0.0607910156, 0.0070800781, 0.8801269531,-3.0687022209, -0.5877862573, -1.7328244448
0.0583496094, 0.0095214844, 0.8786621094,-3.1603052616, -1.3129770756, -1.8473281860
0.0620117187, 0.0068359375, 0.8740234375,-2.8778626919, -1.2519084215, -1.7022900581
0.0429687500, 0.0336914062, 0.8532714844,-2.9083969593, -0.5190839767, -0.7862595320
0.0515136719, 0.0107421875, 0.8767089844,-2.8091602325, -1.5801526308, -1.4274809361
0.0622558594, 0.0122070313, 0.8740234375,-2.7328243256, -0.7022900581, -1.7633588314
0.0583496094, 0.0065917969, 0.8845214844,-2.6870229244, -0.9618320465, -1.8549618721
0.0727539063, 0.0036621094, 0.8820800781,-2.8396947384, -0.3511450291, -1.1984733343
0.0668945313, 0.0070800781, 0.8869628906,-2.8549618721, -0.5954198241, -1.2900763750
0.0598144531, 0.0102539063, 0.8740234375,-2.5877861977, -0.6259542108, -0.6641221642
0.0593261719, 0.0058593750, 0.8791503906,-2.2977099419, 0.1526717544, -0.7938931584
0.0541992187, 0.0126953125, 0.8779296875,-2.5267176628, 0.2290076315, -1.0534350872
0.0527343750, 0.0100097656, 0.8715820313,-2.5572519302, 0.3435114622, -1.3511450291
0.0527343750, 0.0136718750, 0.8752441406,-2.5267176628, 0.3358778656, -1.2061069012
0.0549316406, 0.0092773438, 0.8720703125,-2.8473281860, -0.5801526904, -1.8015266657
0.0581054687, 0.0129394531, 0.8798828125,-2.7862596512, -0.4503816664, -1.9770991802
0.0590820312, 0.0056152344, 0.8803710938,-2.7633588314, 0.0839694664, -1.8931298256
0.0593261719, 0.0100097656, 0.9008789063,-3.2977099419, -0.1832061112, -2.4885497093
0.0668945313, 0.0068359375, 0.8813476563,-3.5343511105, 1.1221374273, -1.8091603518
0.0654296875, 0.0095214844, 0.8635253906,-3.1068701744, 0.7099236846, -1.8320610523
0.0581054687, 0.0129394531, 0.8798828125,-3.0000000000, 0.5419847369, -1.4809160233
0.0563964844, 0.0102539063, 0.8718261719,-2.9007632732, -0.1145038158, -1.8320610523
0.0551757812, 0.0058593750, 0.8669433594,-2.4122138023, 0.3282442689, -2.0229008198
0.0659179688, 0.0056152344, 0.8852539063,-2.5877861977, 0.5801526904, -1.8854961395
0.0717773438, 0.0068359375, 0.8898925781,-2.6106870174, 0.6641221642, -1.5801526308
0.0522460937, 0.0036621094, 0.8913574219,-2.5496182442, 0.9465649128, -2.8473281860
0.0703125000, 0.0065917969, 0.8857421875,-3.4045801163, 0.5343511701, -0.9007633328
0.0637207031, 0.0065917969, 0.8747558594,-3.1984732151, 0.6030534506, -1.4045801163
0.0681152344, 0.0080566406, 0.8803710938,-2.7786259651, 0.9923664331, -1.3129770756
0.0563964844, 0.0097656250, 0.8740234375,-2.7709922791, 0.0000000000, -1.3282443285
0.0483398437, 0.0009765625, 0.8864746094,-2.1832060814, -0.4580152631, -2.3816792965
0.0483398437, 0.0124511719, 0.8679199219,-3.4809160233, -1.2595419884, -1.8167939186
0.0510253906, 0.0117187500, 0.8518066406,-3.0610687733, -1.0229008198, -1.0229008198
0.0524902344, 0.0087890625, 0.8698730469,-2.2137403488, 1.2442748547, -1.5954198837
0.0605468750, 0.0095214844, 0.8671875000,-3.0152671337, 2.9236640930, -1.4885495901
0.0495605469, 0.0070800781, 0.8762207031,-3.0381679535, 3.6641221046, -1.4122136831
0.0451660156, 0.0097656250, 0.8806152344,-2.5877861977, 1.3206106424, -2.0381679535
0.0524902344, 0.0104980469, 0.8889160156,-2.7862596512, 0.8931297660, -1.7786259651
0.0493164062, 0.0056152344, 0.8769531250,-2.2519083023, 1.1068701744, -2.0763359070
0.0507812500, 0.0136718750, 0.8771972656,-1.7786259651, 1.8625954390, -1.6106870174
0.0690917969, 0.0266113281, 0.8891601563,-2.8625953197, 7.2442746162, -0.9465649128
0.0292968750, 0.0129394531, 0.8781738281,-2.0687022209, 1.4656488895, -3.6717557907
0.0292968750, 0.0151367188, 0.8950195313,-3.1297709942, 4.4045801163, -3.6106870174
0.0349121094, 0.0168457031, 0.8740234375,-3.2442748547, 3.5725190639, -4.9312977791
0.0451660156, 0.0075683594, 0.8957519531,-2.6488549709, 3.5801527500, -5.4732823372
-0.0534667969, -0.0083007813, 0.9309082031,-3.0152671337, 5.9694657326, -7.3358778954
0.0249023437, 0.0600585937, 0.8510742188,-2.1984732151, -1.2442748547, -2.5190839767
0.1076660156, -0.0554199219, 0.8806152344,-0.9007633328, -3.5267176628, -9.2977094650
0.0673828125, -0.0053710937, 0.8820800781,2.0687022209, -9.1832065582, -13.0000000000
0.1037597656, 0.0314941406, 0.8759765625,1.5801526308, 1.6564885378, -7.6106872559
0.0266113281, 0.0263671875, 0.8679199219,2.0992367268, -14.3740453720, -8.7251911163
0.0288085938, 0.0046386719, 0.8955078125,2.0076336861, -1.8244274855, -8.5877866745
0.0307617187, 0.0197753906, 0.8876953125,-2.0076336861, 0.5419847369, -4.2595419884
0.0463867187, 0.0263671875, 0.8952636719,-3.2213740349, 1.7251908779, -3.3969466686
0.0339355469, 0.0231933594, 0.8901367188,-2.6335878372, 0.3435114622, -4.2137403488
0.1281738281, 0.0769042969, 0.7548828125,1.2290076017, 12.2824430466, -0.8320610523
0.0395507813, 0.0244140625, 0.8833007813,-3.4198472500, 3.4122138023, -2.2061069012
0.0388183594, 0.0148925781, 0.8771972656,-2.9465649128, 0.5648854971, -3.7862596512
0.0415039062, 0.0151367188, 0.8769531250,-3.7175571918, 0.7022900581, -3.2671756744
0.0471191406, 0.0168457031, 0.8906250000,-4.6335878372, -0.0916030556, -3.4045801163
0.0495605469, 0.0124511719, 0.8847656250,-4.6183204651, 0.2442748100, -3.3740458488
0.0551757812, 0.0104980469, 0.8728027344,-4.5496182442, 1.5572519302, -2.8549618721
0.0478515625, 0.0092773438, 0.8674316406,-3.9312977791, 0.1450381726, -2.1297709942
0.0493164062, 0.0065917969, 0.8676757813,-3.6183207035, -0.5648854971, -2.2213740349
0.0522460937, 0.0087890625, 0.8688964844,-3.7862596512, -1.2595419884, -2.1221373081
0.0437011719, 0.0100097656, 0.8647460938,-2.6641221046, -0.8625954390, -1.8320610523
0.0476074219, 0.0119628906, 0.8811035156,-2.9083969593, 0.0687022880, -1.5038168430
0.0473632812, 0.0078125000, 0.8703613281,-2.8091602325, 1.0763359070, -1.0534350872
0.0402832031, 0.0083007813, 0.8859863281,-2.5801527500, 1.2290076017, -1.3358778954
0.0454101562, 0.0148925781, 0.8898925781,-3.6412212849, 0.1450381726, -2.0610687733
0.0471191406, 0.0144042969, 0.8928222656,-3.7709922791, -1.0534350872, -2.5496182442
0.0402832031, 0.0158691406, 0.8771972656,-3.0152671337, -1.5419846773, -3.2824428082
0.0053710937, 0.0019531250, 0.8918457031,-0.5801526904, -4.1374044418, -2.9541983604
0.0129394531, 0.0229492187, 0.8881835938,-2.2519083023, 1.4580153227, -4.6030535698
0.0200195312, 0.0227050781, 0.8803710938,-2.2137403488, -0.5343511701, -5.1984734535
0.0029296875, 0.0012207031, 0.9360351563,-2.8625953197, -7.1450381279, -4.3511452675
0.0927734375, 0.0830078125, 0.9260253906,-4.4580154419, 2.1832060814, -21.2748088837
-0.0124511719, -0.0112304688, 0.9038085938,-0.3664122224, -10.8015270233, -16.1755733490
0.0432128906, 0.0100097656, 0.8811035156,-2.2519083023, -2.7557251453, -9.9389314651
0.1706542969, -0.0524902344, 0.8095703125,6.0229005814, 12.7862596512, -21.1221370697
0.0646972656, 0.0065917969, 0.8664550781,0.3282442689, -1.6564885378, -7.7328243256
0.0292968750, -0.0012207031, 0.9101562500,-0.5114504099, 1.3206106424, -10.9007635117
0.0454101562, 0.0144042969, 0.9150390625,-1.7557251453, 2.2213740349, -9.1755723953
0.2172851563, -0.0593261719, 0.8850097656,5.7175574303, 0.3969465792, -22.4732818604
0.0258789062, 0.0498046875, 0.8532714844,4.8396945000, -1.6183205843, -23.7251911163
0.2839355469, -0.1608886719, 0.8769531250,4.0381679535, 10.5725193024, -22.3206100464
0.0432128906, 0.0424804687, 0.8144531250,3.3587787151, 5.9389314651, -19.5038166046
0.0136718750, 0.0163574219, 0.8581542969,8.8473281860, 14.3358774185, -31.3740463257
0.0109863281, 0.0351562500, 0.8535156250,6.1908397675, 4.3358778954, -20.9007625580
-0.0158691406, 0.0080566406, 0.8747558594,4.2061066628, 20.8015270233, -18.3816795349
0.0808105469, 0.0397949219, 0.8876953125,3.5572519302, 13.0687026978, -14.2671756744
0.0239257812, 0.0246582031, 0.8967285156,5.4885497093, 11.4122133255, -20.8396949768
-0.0329589844, 0.0310058594, 0.9348144531,3.6335878372, 12.6870231628, -21.3053436279
0.0292968750, 0.1022949219, 0.8830566406,-1.6412214041, 12.9312973022, -29.3129768372
0.0270996094, -0.0422363281, 0.8952636719,3.8167939186, 11.2595415115, -19.7404575348
0.0144042969, 0.0483398437, 0.8642578125,6.1832060814, -0.9007633328, -17.4351139069
-0.0466308594, 0.0112304688, 0.8977050781,9.5725193024, 4.0229005814, -22.4122142792
0.0036621094, 0.0444335937, 0.8845214844,3.3587787151, 4.3664121628, -11.5572519302
-0.0117187500, 0.0339355469, 0.8977050781,0.7404580116, -2.3206107616, -10.0229005814
0.0227050781, 0.0573730469, 0.8828125000,0.3969465792, 0.6793892980, -16.4580154419
-0.0024414063, 0.0212402344, 0.9079589844,2.4809160233, -0.1603053361, -18.4274806976
-0.0356445312, 0.0278320312, 0.8432617188,-0.4427480996, 2.6106870174, -10.3129768372
0.0446777344, 0.0456542969, 0.8759765625,-1.7786259651, 6.9389314651, -6.5572519302
-0.0993652344, 0.0661621094, 0.8916015625,-1.4045801163, 10.1221370697, -10.2366409302
-0.0251464844, 0.0478515625, 0.9248046875,-0.6488549709, -1.5343511105, -11.9083967209
-0.0710449219, 0.1101074219, 0.8127441406,2.5419847965, -4.4580154419, -22.6488552094
0.0170898438, -0.0046386719, 0.8999023438,-6.1526718140, 2.4961831570, -2.3435113430
0.0021972656, 0.0500488281, 0.8500976563,-4.4656486511, 0.4503816664, -2.9770991802
0.0190429688, 0.0415039062, 0.8713378906,-4.2366414070, 1.8396946192, -2.2900762558
0.0078125000, 0.0539550781, 0.8698730469,-4.9618320465, 2.2366411686, -0.3664122224
-0.0048828125, 0.0354003906, 0.9184570313,-6.5725193024, 2.1221373081, 1.0534350872
-0.0087890625, 0.0612792969, 0.8557128906,-6.2366414070, 4.1603055000, 1.7251908779
-0.0136718750, 0.0566406250, 0.8874511719,-7.2137403488, 4.7709922791, 2.5114502907
-0.0441894531, 0.1186523438, 0.8613281250,-7.5801525116, 2.1679389477, 8.5343513489
-0.0168457031, 0.0576171875, 0.8432617188,-4.0839695930, 0.5267175436, 0.1984732896
0.0078125000, 0.0534667969, 0.9277343750,-10.5725193024, 2.0152671337, 9.8549613953
0.0068359375, 0.0668945313, 0.8164062500,-8.2671756744, -1.0381679535, 5.0305342674
0.0263671875, 0.0529785156, 0.8691406250,-8.9694652557, -0.7328244448, 8.5038166046
0.0388183594, 0.0451660156, 0.8908691406,-10.0381679535, -2.1221373081, 9.6870231628
0.0119628906, 0.0468750000, 0.8652343750,-10.0000000000, -1.3206106424, 8.0305347443
-0.0100097656, 0.0527343750, 0.9155273438,-10.2824430466, -6.4198474884, 6.2519083023
-0.0239257812, 0.0183105469, 0.9038085938,-17.2977104187, -1.0534350872, 15.3816795349
0.0080566406, 0.0510253906, 0.8459472656,-18.8702297211, 3.0000000000, 13.2671756744
-0.0187988281, 0.0292968750, 0.8688964844,-17.1755733490, -0.3053435087, 11.9083967209
-0.0415039062, 0.0019531250, 0.8347167969,-18.0000000000, -0.3664122224, 13.8778629303
-0.0632324219, 0.0397949219, 0.8574218750,-19.7099227905, 6.3893127441, 16.9236640930
-0.0324707031, 0.0161132813, 0.8886718750,-18.3969459534, -2.1450381279, 11.5725193024
-0.0786132813, 0.0141601563, 0.8830566406,-23.4809169769, -14.4961833954, 19.4274806976
-0.0822753906, -0.0827636719, 0.8818359375,-33.1374053955, -17.3282451630, 30.1832065582
0.0085449219, -0.0200195312, 0.8244628906,-37.1984748840, -24.7175579071, 54.7709922791
0.0329589844, -0.0473632812, 0.8815917969,-41.1374053955, -10.6412210464, 64.3664093018
0.0288085938, -0.0637207031, 0.9072265625,-43.7633590698, -9.4809160233, 74.3664093018
-0.0029296875, -0.0280761719, 0.8745117188,-42.6793899536, -9.8091602325, 80.0610656738
-0.0400390625, -0.0197753906, 0.8388671875,-26.5954189301, -2.8778626919, 60.0381660461
-0.0388183594, -0.0449218750, 0.9460449219,-21.2290077209, 2.6870229244, 47.7786254883
-0.0131835938, -0.0371093750, 0.9543457031,-18.7022895813, 2.1526718140, 41.2748107910
0.0012207031, -0.0541992187, 0.8959960938,-11.4580154419, -4.1984734535, 24.6946563721
-0.0002441406, -0.0551757812, 0.8833007813,-10.2748088837, -4.6564884186, 20.3587779999
-0.0012207031, -0.0700683594, 0.9047851563,-9.2213745117, -5.4122138023, 19.1603050232
-0.0185546875, -0.0549316406, 0.9108886719,-1.2366411686, -3.8091602325, 8.5877866745
-0.0097656250, -0.0603027344, 0.9038085938,0.4351145029, -2.1221373081, 6.1908397675
0.0070800781, -0.0581054687, 0.8935546875,1.3282443285, -0.5877862573, 4.2213740349
0.0087890625, -0.0463867187, 0.8764648438,1.5648854971, 1.0992366076, 2.6641221046
0.0063476562, -0.0476074219, 0.8828125000,0.9465649128, 1.5267175436, 1.2977099419
0.0322265625, -0.0527343750, 0.8808593750,2.1374046803, -0.2900763452, 0.7862595320
0.0429687500, -0.0617675781, 0.8635253906,2.4580152035, -0.6183205843, 2.0763359070
0.0324707031, -0.0549316406, 0.8698730469,7.1679387093, -5.4961833954, 4.0000000000
0.0351562500, -0.0578613281, 0.8774414063,7.8015265465, -1.8396946192, 5.8091602325
-0.0319824219, -0.0634765625, 0.8259277344,6.0534353256, -2.0152671337, 12.7480916977
0.0598144531, -0.0747070313, 0.8400878906,2.2595419884, -1.8320610523, 16.9465656281
0.0368652344, -0.0637207031, 0.8078613281,1.3129770756, -3.7480916977, 19.1145038605
0.0283203125, -0.0605468750, 0.8615722656,1.5190839767, -4.0839695930, 21.0458011627
0.0756835938, -0.0563964844, 0.8706054688,-3.7709922791, -8.4045801163, 35.7786254883
-0.0327148437, -0.0163574219, 0.8303222656,-3.5190839767, -12.7633590698, 43.1679382324
0.0434570312, -0.0727539063, 0.8688964844,-3.2519083023, -6.0458016396, 47.6870231628
-0.1770019531, 0.0515136719, 0.8435058594,-0.8473282456, -3.8091602325, 49.3893127441
-0.0336914062, -0.0009765625, 0.8657226563,3.8625953197, -3.9770991802, 26.9618320465
-0.0446777344, -0.0144042969, 0.9418945313,4.2137403488, -0.9312977195, 18.9694652557
-0.0344238281, -0.0036621094, 0.9370117188,0.6641221642, 1.6259541512, 17.0916023254
0.0520019531, -0.0607910156, 0.9135742188,-2.2977099419, 2.7709922791, 21.3511447906
0.0527343750, -0.0393066406, 0.8767089844,-3.2824428082, 2.5419847965, 24.4503822327
0.0397949219, -0.0495605469, 0.8532714844,-2.0916030407, 3.6641221046, 26.3893127441
0.0292968750, -0.0954589844, 0.8801269531,0.0152671756, -7.4274806976, 35.5496177673
0.0185546875, -0.0537109375, 0.8449707031,6.8931298256, 0.2748091519, 35.3206100464
0.0803222656, -0.0812988281, 0.8444824219,-0.4122137427, 7.4274806976, 53.3664131165
